x,y,yaw
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0001745329251994221
0.0,0.0,0.0001745329251994221
0.0,0.0,0.0001745329251994221
0.0,0.0,0.0001745329251994221
0.0,0.0,0.0001745329251994221
0.0,0.0,0.0003490658503988442
0.0,0.0,0.0003490658503988442
0.0,0.0,0.0001745329251994221
0.0,0.0,0.0001745329251994221
0.0,0.0,0.0001745329251994221
0.0,0.0,0.0001745329251994221
0.0,0.0,0.0003490658503988442
0.0,0.0,0.0003490658503988442
0.0,0.0,0.0003490658503988442
0.0,0.0,0.0003490658503988442
0.0,0.0,0.0003490658503988442
0.0,0.0,0.0003490658503988442
0.0,0.0,0.0003490658503988442
0.0,0.0,0.0005235987755982662
4.2646038320931224e-05,2.2329415489535046e-08,0.0005235987755982662
4.2646038320931224e-05,2.2329415489535046e-08,0.0005235987755982662
4.2646038320931224e-05,2.2329415489535046e-08,0.0005235987755982662
4.2646038320931224e-05,2.2329415489535046e-08,0.0005235987755982662
8.529207664186245e-05,4.465883097907009e-08,0.0005235987755982662
0.00012793811496279367,6.698824646860513e-08,0.0005235987755982662
0.00012793811496279367,6.698824646860513e-08,0.0003490658503988442
0.00012793811496279367,6.698824646860513e-08,0.0003490658503988442
0.00012793811496279367,6.698824646860513e-08,0.0001745329251994221
0.0002132302019972382,8.187452406624443e-08,0.0001745329251994221
0.00029852228903168277,9.676080166388372e-08,0.0001745329251994221
0.0003838143760661273,1.1164707926152301e-07,0.0001745329251994221
0.0003838143760661273,1.1164707926152301e-07,0.0
0.0004691064643996446,1.1164707926152301e-07,0.0
0.0005970445968999206,1.1164707926152301e-07,-0.0001745329251994221
0.0007249827274515873,8.931766286506408e-08,-0.0003490658503988442
0.0007676287690202004,7.443138549415576e-08,-0.0003490658503988442
0.0008955668937260397,2.9772553381430806e-08,-0.0005235987755982939
0.0008955668937260397,2.9772553381430806e-08,-0.0005235987755982939
0.0010235050086888334,-3.721569308717789e-08,-0.0006981317007977162
0.0011940891437855403,-1.5630590479905819e-07,-0.001047197551196588
0.0013646732269193423,-3.349412042284045e-07,-0.001221730476396038
0.0014499652515983007,-4.3914512201801935e-07,-0.001047197551196588
0.0015352572931652017,-5.284627717326924e-07,-0.001221730476396038
0.0016631953301836392,-6.847686484171148e-07,-0.0013962634015954598
0.0018337793405693832,-9.229490137977577e-07,-0.0013962634015954598
0.0020043633509551273,-1.1611293791784005e-06,-0.001221730476396038
0.0020896553756340856,-1.2653332969680154e-06,-0.001221730476396038
0.002174947400313044,-1.3695372147576302e-06,-0.0013962634015954598
0.00243082341589166,-1.7268077628285944e-06,-0.001745329251994332
0.002686699291170473,-2.173395866294171e-06,-0.0015707963267948821
0.002857283257387758,-2.4413487542208383e-06,-0.001745329251994332
0.0029852211950271647,-2.6646428059536266e-06,-0.0019198621771937539
0.00315580505731868,-2.992140713578489e-06,-0.001745329251994332
0.0034969728910237636,-3.587591518199258e-06,-0.001745329251994332
0.0037102027870894406,-3.959748271087238e-06,-0.0013962634015954598
0.0038807867974751846,-4.197928636467881e-06,-0.001221730476396038
0.004051370846833101,-4.406336472047111e-06,-0.001221730476396038
0.0043072469208699764,-4.718948225415956e-06,-0.0013962634015954598
0.0046484149416414645,-5.1953089561772416e-06,-0.001047197551196588
0.0049895831079090685,-5.552579555035934e-06,-0.0006981317007977162
0.0052454593105541285,-5.731214872603755e-06,-0.0006981317007977162
0.005543981546973366,-5.939622743099546e-06,-0.001047197551196588
0.00588514971324097,-6.296893341958238e-06,-0.0008726646259971659
0.006311609992524467,-6.669050236553051e-06,-0.0005235987755982939
0.006695424337412848,-6.870014975958877e-06,-0.0003490658503988442
0.007036592669961752,-6.989105194926144e-06,-0.0005235987755982939
0.007420407014850134,-7.1900699343319696e-06,-0.0005235987755982939
0.007804221359738515,-7.391034673737795e-06,-0.0003490658503988442
0.00827332781699326,-7.5547837248177865e-06,-0.0001745329251994221
0.008742434295682704,-7.636658251604802e-06,-0.0003490658503988442
0.009168894711368836,-7.785521025313886e-06,-0.0005235987755982939
0.009595355094578147,-8.008815180209248e-06,-0.0008726646259971659
0.010064461401789994,-8.418187764263542e-06,-0.0015707963267948821
0.010490921317333207,-9.088069984080209e-06,-0.002443460952792076
0.011002672319625465,-1.0338516064331244e-05,-0.003141592653589792
0.011429130656796856,-1.1678278851096806e-05,-0.0036651914291880583
0.011898233991733667,-1.3397640072804108e-05,-0.004188790204786408
0.012324690692077077,-1.5183988169713105e-05,-0.004712388980384674
0.012751146398633093,-1.7193628217696054e-05,-0.005235987755982996
0.013177600994486463,-1.9426559665798758e-05,-0.005410520681182417
0.013604055194124503,-2.173392144759312e-05,-0.005585053606381868
0.013987863605513459,-2.3877534288272914e-05,-0.005585053606381868
0.01441431739594563,-2.6259326333472683e-05,-0.005410520681182417
0.01484077159558367,-2.8566688115267045e-05,-0.005410520681182417
0.015309871215185514,-3.110478607524084e-05,-0.005585053606381868
0.015778970384660904,-3.372475732496059e-05,-0.005585053606381868
0.01629071493317951,-3.658290777920031e-05,-0.005585053606381868
0.016717168723611682,-3.896469982440008e-05,-0.005585053606381868
0.01718626789308707,-4.1584671074119824e-05,-0.005585053606381868
0.017698012441605678,-4.444282152835955e-05,-0.005410520681182417
0.01816711206120752,-4.698091948833335e-05,-0.005235987755982996
0.018636212116646227,-4.9437144081246325e-05,-0.005410520681182417
0.019062666316284265,-5.1744505863040683e-05,-0.005585053606381868
0.019531765485759654,-5.436447711276043e-05,-0.006283185307179585
0.019915572307092875,-5.67760382283124e-05,-0.006981317007977328
0.020256732346394832,-5.915782330836446e-05,-0.007679448708775044
0.020597890639758625,-6.177778242712481e-05,-0.008377580409572788
0.0209816915685515,-6.499318079272377e-05,-0.008552113334772238
0.0213228474456665,-6.791085565057449e-05,-0.008552113334772238
0.021664003322781497,-7.08285305084252e-05,-0.008552113334772238
0.022090448169175245,-7.447562408073859e-05,-0.008377580409572788
0.02247424909796812,-7.769102244633755e-05,-0.008203047484373368
0.022900695191457158,-8.118925846652562e-05,-0.008203047484373368
0.023241852066248386,-8.398784728267607e-05,-0.008377580409572788
0.023710942090328566,-8.791777861840814e-05,-0.008377580409572788
0.024180032114408747,-9.184770995414021e-05,-0.008377580409572788
0.024649122138488928,-9.577764128987228e-05,-0.008203047484373368
0.025160857450675773,-9.997552451409796e-05,-0.008203047484373368
0.025544658934815907,-0.00010312393693226721,-0.00802851455917389
0.026099039641632536,-0.0001075748861403599,-0.00802851455917389
0.026653420348449166,-0.00011202583534845259,-0.00802851455917389
0.02725044572502092,-0.0001168191652648601,-0.00802851455917389
0.027719537092327298,-0.00012058535305632315,-0.008203047484373368
0.028188627795165237,-0.00012443341267853,-0.008377580409572788
0.028657717819245417,-0.00012836334401426208,-0.008552113334772238
0.02912680715027854,-0.00013237514694380682,-0.008901179185171082
0.029510606342882245,-0.0001357915025558531,-0.009424777960769376
0.02985175954394341,-0.00013900689093085782,-0.009773843811168248
0.03023555560907491,-0.00014275817317841355,-0.010471975511965964
0.030619348961788796,-0.00014677739468974915,-0.010471975511965964
0.03113107343207398,-0.0001521363567048633,-0.010471975511965964
0.031557510490644966,-0.00015660215838412509,-0.010646508437165414
0.03198394676329152,-0.0001611423873022368,-0.010646508437165414
0.032367739408673414,-0.00016522859332853735,-0.010646508437165414
0.03287946293584928,-0.00017067686803027142,-0.010471975511965964
0.033348543700277365,-0.00017558924987745938,-0.010646508437165414
0.03381762360018857,-0.00018058350168738229,-0.010821041362364836
0.03428670262129391,-0.00018565962330790647,-0.010821041362364836
