x,y,yaw
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,-0.00017453292519944985
0.0,0.0,0.0
4.264604416675866e-05,0.0,0.0
4.264604416675866e-05,0.0,0.0
4.264604416675866e-05,0.0,0.0
8.529208833351732e-05,0.0,-0.00017453292519944985
0.00021323021888518414,-2.2329416396462487e-08,0.0
0.00021323021888518414,-2.2329416396462487e-08,-0.00017453292519944985
0.00021323021888518414,-2.2329416396462487e-08,-0.00017453292519944985
0.0002558762624024064,-2.9772555195283315e-08,-0.00034906585039887195
0.0003411683455396326,-5.954510993710232e-08,-0.00034906585039887195
0.0004264604286768588,-8.931766467892132e-08,-0.00017453292519944985
0.0004691064721940811,-9.676080347774215e-08,-0.00034906585039887195
0.0005543985553313073,-1.2653335821956114e-07,-0.00034906585039887195
0.0005543985553313073,-1.2653335821956114e-07,-0.00034906585039887195
0.0006823366800371466,-1.7119219033228964e-07,-0.00034906585039887195
0.0007676287631743728,-2.0096474507410863e-07,-0.00034906585039887195
0.000895566887880212,-2.4562357718683715e-07,-0.0005235987755983078
0.000895566887880212,-2.4562357718683715e-07,-0.0005235987755983078
0.0009382129262011432,-2.67952992676374e-07,-0.000698131700797744
0.0011087970612978502,-3.87043204388259e-07,-0.000698131700797744
0.001279381196394557,-5.061334161001441e-07,-0.0005235987755983078
0.001449965349678282,-5.954510780582914e-07,-0.00034906585039887195
0.001449965349678282,-5.954510780582914e-07,-0.00034906585039887195
0.0015352574328155082,-6.252236328001104e-07,-0.00034906585039887195
0.0017484876406585737,-6.996550196546579e-07,-0.00034906585039887195
0.002004363890070252,-7.88972683880115e-07,-0.00017453292519944985
0.002089655977104697,-8.038589614777566e-07,-0.00017453292519944985
0.0022175941076563637,-8.261883778742191e-07,-0.00034906585039887195
0.0023028861907935898,-8.559609326160382e-07,-0.00017453292519944985
0.0025161164083797012,-8.931766266101423e-07,-0.00017453292519944985
0.002771992669483035,-9.378354594030672e-07,-0.00017453292519944985
0.0029852228870691465,-9.750511533971714e-07,0.0
0.0031558070637361813,-9.750511533971714e-07,0.0
0.0032837451962364574,-9.750511533971714e-07,-0.00017453292519944985
0.003539621457339791,-1.0197099861900964e-06,-0.00034906585039887195
0.00379549770675147,-1.1090276504155533e-06,-0.0005235987755983078
0.0040940199749979886,-1.2653335588423111e-06,-0.000698131700797744
0.0042646041100946955,-1.3844237705541962e-06,-0.0008726646259971798
0.004477834249736444,-1.5705022178516056e-06,-0.0013962634015954737
0.00473371026531506,-1.9277727659225737e-06,-0.0017453292519943459
0.005117524078233279,-2.597654921120944e-06,-0.002094395102393204
0.005416045732668141,-3.2228781263065244e-06,-0.002443460952792076
0.005714567150671959,-3.952305006452961e-06,-0.003141592653589806
0.0060130879866919324,-4.8901389571888584e-06,-0.004014257279586972
0.006311607890629195,-6.0884810914770425e-06,-0.004712388980384702
0.006780709167840812,-8.299085144258299e-06,-0.005410520681182431
0.007164517947515048,-1.037571074787323e-05,-0.006632251157578484
0.007463033691192525,-1.2355571163730662e-05,-0.007504915783575636
0.007804192436629307,-1.4915986887992238e-05,-0.008377580409572802
0.008145348817778529,-1.7774118768524657e-05,-0.009250245035569954
0.008614435233730858,-2.211340682631547e-05,-0.01029744258676657
0.008998229282085723,-2.6065643700253682e-05,-0.011344640137963158
0.009296732381420123,-2.9452199227718465e-05,-0.01169370598836203
0.009595234280437813,-3.294295178496233e-05,-0.01186823891356145
0.010021664687894949,-3.800416737556991e-05,-0.01186823891356145
0.010448095095352085,-4.306538296617749e-05,-0.012042771838760888
0.010917167564726903,-4.8714588791683013e-05,-0.012217304763960324
0.011343596179506924,-5.3924656363735804e-05,-0.012566370614359196
0.011812665626665185,-5.9819467174269584e-05,-0.012391837689159746
0.012239093325621998,-6.510396050011695e-05,-0.012391837689159746
0.01266552102457881,-7.038845382596431e-05,-0.012566370614359196
0.013177233148751459,-7.68191565283648e-05,-0.012740903539558618
0.013731586725595062,-8.3882504181083e-05,-0.012740903539558618
0.014200655136770417,-8.985918296415225e-05,-0.012566370614359196
0.014712367260943066,-9.628988566655274e-05,-0.012566370614359196
0.015224079385115715,-0.00010272058836895323,-0.012915436464758054
0.015735789233374417,-0.00010932991190372923,-0.013264502315156926
0.016290139035868418,-0.00011668351742904019,-0.014137166941154092
0.016673915079533332,-0.00012210938490153007,-0.01518436449235068
0.017015044102895182,-0.00012728961046340183,-0.016057029118347856
0.01739880902237452,-0.00013345226459449385,-0.01692969374434503
0.01773992848497267,-0.00013922786442733753,-0.017453292519943306
0.018081044876714043,-0.00014518207319326245,-0.017627825445142756
0.018464799642471996,-0.0001519475359994588,-0.017627825445142756
0.0188911938266475,-0.00015946471689523253,-0.017802358370342178
0.019274947405764527,-0.00016629715743987191,-0.017802358370342178
0.01978661884458723,-0.00017540707816605776,-0.017976891295541614
0.020213010378794225,-0.00018307309824934037,-0.018500490071139908
0.020682036586817807,-0.0001917513030675642,-0.018675022996339344
0.02115106127306525,-0.00020051136826927736,-0.018849555921538766
0.02162008442324924,-0.000209353293587633,-0.019024088846738202
0.022089106023082516,-0.00021827707875329068,-0.019198621771937655
0.022600764243295622,-0.00022810141847088235,-0.019547687622336496
0.02306978110635366,-0.0002372707815374676,-0.019547687622336496
0.023624073762694976,-0.00024810730152525015,-0.01972222054753596
0.02417836451926441,-0.00025904056366621975,-0.01989675347273538
0.024647378153036855,-0.00026837364394100547,-0.02024581932313424
0.02511638850037582,-0.00027787044028678413,-0.020594885173533112
0.025585395504133815,-0.0002875309515463999,-0.020769418098732537
0.02601176396825866,-0.00029638764997946094,-0.02094395102393197
0.026395494188919524,-0.000304425652249201,-0.021118483949131392
0.026651313396866376,-0.00030982896938578334,-0.021467549799530278
0.026992403138530376,-0.00031715245545905054,-0.021991148575128586
0.02729085326632787,-0.0003237167747873336,-0.022165681500328004
0.027674573380336142,-0.00033222358584687945,-0.022340214425527426
0.02810092740638644,-0.00034175001109531877,-0.022514747350726866
0.02856991499895631,-0.00035231093280545196,-0.022863813201125724
0.028996263978538554,-0.0003620605951838405,-0.023038346126325174
0.029507880704280343,-0.00037384948418073315,-0.023038346126325174
0.03001949743002213,-0.0003856383731776258,-0.0232128790515246
0.03057374664545563,-0.00039850640452328544,-0.023387411976724032
0.031085359224929467,-0.0004104738807257805,-0.023561944901923457
0.031639603914805955,-0.00042353538075726415,-0.024085543677521762
0.03219384168972267,-0.0004368870808260467,-0.02426007660272121
0.03279071062097614,-0.00045137000824686514,-0.024609142453120056
0.033344941328985654,-0.0004650119046925024,-0.024783675378319506
0.03385653670000844,-0.0004776937149178,-0.024783675378319506
0.03432549912344599,-0.0004893187076243228,-0.025132741228718346
0.03479445746042484,-0.0005011073983864285,-0.0253072741539178
0.035220781344353504,-0.0005118987977068719,-0.0253072741539178
0.035561840451496435,-0.0005205319171632266,-0.02565634000431666
0.035945528533438395,-0.0005303781095553811,-0.026005405854715533
0.03632921315503529,-0.0005403582337515624,-0.026529004630313838
0.03679815457477288,-0.0005528017021723793,-0.02670353755551326
